id,name,img,grade,lat,lng,phoneNumber,address
10,커브스 신내클럽,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_225%2F14409925363333DXzN_JPEG%2F137155595668149_0.jpeg,,37.60554852,127.0951102,,"서울특별시 중랑구 신내로 71, 5층 (신내동)"
11,스포웰짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151125_89%2F1448431462175KsGoK_JPEG%2F167075553442006_0.jpeg,4.3,37.60645263,127.094707,,"서울특별시 중랑구 봉화산로 194, 신아타운 10층 (신내동)"
12,투바디짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_185%2F1441023288950yIt5c_JPEG%2FSUBMIT_1372913627892_32383035.jpg,,37.59179784,127.0784679,495-2020,"서울특별시 중랑구 봉우재로 73, 2,3층 201,202,302호 (상봉동)"
13,올리브짐,,4.5,37.58986284,127.0904927,491-6151,"서울특별시 중랑구 겸재로49길 18, 신세대프라자 지하1층 (면목동)"
14,운동창고 PT GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_249%2F1441096044228onEQ6_JPEG%2F166552626220419_4.jpeg,,37.59931158,127.0989755,493-5060,"서울특별시 중랑구 망우로 422, 원동빌딩 4층 (망우동)"
15,카인드 라이프 피트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210709_26%2F1625807552978QeUdN_JPEG%2Fi0p9Vm6omBQux5eYWH2hffTi.jpeg.jpg,3.86,37.59538463,127.0854598,436-9696,"서울특별시 중랑구 면목로 487, 지하2층 B201호 (상봉동)"
16,고구마 휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190809_205%2F1565313856483taUfa_JPEG%2FCuLGtLIRVqDaPHFisXAXwZpU.jpg,4.44,37.58943555,127.0934362,02-434-9696,"서울특별시 중랑구 상봉로 39, MS빌딩 4층 (면목동)"
17,팀키스 짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200323_46%2F15849392830835vXwX_JPEG%2FfMkZcZiBN6VVDtFijbwH5cEg.jpg,4.39,37.59710244,127.0942383,495-5782,"서울특별시 중랑구 망우로60길 37, 3층 (망우동, 효성 써너스빌 에코)"
18,시너지 짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211013_21%2F1634104221593fhJtK_JPEG%2FJHxAV_ZpW4XGKxmEOetqsA3U.jpg,,37.57976296,127.0871728,02-6408-4471,"서울특별시 중랑구 면목로39길 8, 한성빌딩 6층 (면목동)"
19,J. PT GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191112_182%2F1573551977031MvOjc_JPEG%2FIMG_4772.,5,37.60476673,127.0785869,6012-9949,"서울특별시 중랑구 동일로 833, GM대우 4층 (중화동)"
20,쉴드짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220715_28%2F1657863762885o5af8_JPEG%2FKakaoTalk_20220714_112406096_02.jpg,,37.60178026,127.0813191,,"서울특별시 중랑구 봉화산로 61, 정신빌딩 3층 (중화동)"
21,커브스상봉클럽,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211231_172%2F1640930209336fuPTR_PNG%2F%25C4%25BF%25BA%25EA%25BD%25BA_%25C8%25AB%25BA%25B8%25C0%25CC%25B9%25CC%25C1%25F6_%25281%2529.png,4.66,37.59690779,127.0861464,02-435-8230,"서울특별시 중랑구 망우로 305, 6층 (상봉동)"
22,트루짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220704_111%2F1656910556363K6wJp_JPEG%2F84C3A436-90EA-43F2-A089-B14E8876F250.jpeg,,37.57747517,127.0856787,,"서울특별시 중랑구 면목로 275-1, 2, 3층 (면목동)"
23,운동자판기 GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211216_24%2F1639634700178XTHMo_PNG%2F%25BC%25BE%25C5%25CD%25B7%25CE%25B0%25ED.png,,37.59521616,127.0873955,,"서울특별시 중랑구 면목로92길 28, 2층 (상봉동, 리더스)"
24,워너비짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201203_163%2F1606981547403UFvpI_JPEG%2FtOGnPI1UJ7V3smiKD-R6pRBm.jpg,,37.58209262,127.0918539,,"서울특별시 중랑구 면목로48길 57, 4층 (면목동)"
25,쑤핏,,,37.6179509,127.1085843,02-3422-1811,"서울특별시 중랑구 신내역로1길 127-12, 2층 (신내동)"
26,온리엘 PT 스튜디오,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210713_136%2F1626176224212OtB1V_JPEG%2FfSDwukgBpNKxbcdWdTPPUadb.jpg,4.83,37.59833282,127.0916241,,"서울특별시 중랑구 망우로 353, C동 209호, 210호 (상봉동, 상봉 프레미어스 엠코)"
27,린 휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220406_1%2F1649251064148vRySq_JPEG%2FKakaoTalk_20220317_130016124.jpg,,37.58942872,127.0971028,,"서울특별시 중랑구 용마산로 426, 광진빌딩 2층 (면목동)"
28,코어스트롱 중랑구청점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220422_90%2F16506178026167xsOQ_JPEG%2FIMG_0134.jpg,4.56,37.60738604,127.0970617,02-435-0062,"서울특별시 중랑구 봉화산로 218, 지하2층 (신내동)"
29,리얼타임 피트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211224_63%2F16403531721263wQ93_JPEG%2F4F5313E7-9683-4A37-B02F-E30B7B8DB288.jpeg,4.55,37.5911573,127.0980489,,"서울특별시 중랑구 용마산로 448, 까치유치원 2,3층 (망우동)"
30,스트롱라인 면목점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201111_223%2F1605072141738ubJ2A_JPEG%2FC5yGou4Me__8Q-Lq-NLQyMHU.jpg,,37.59320344,127.0930575,,"서울특별시 중랑구 상봉로 81, 청풍빌딩 2층 (면목동)"
31,크로스핏 파무짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201130_253%2F1606725911385XfXLc_JPEG%2F6Yo-5X3I1NMC2zG1IEuaqOEB.jpg,4,37.61433791,127.0706018,02-972-9108,"서울특별시 중랑구 중랑천로 332, 상가동 1, 지하1층 101, B01호 (묵동, 묵동한국아파트)"
32,BODY EFFECT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220103_153%2F1641216483672Xd4vg_JPEG%2F8A4CB7BA-5B6F-47F9-A6F6-88896F506636.jpeg,,37.60394588,127.0793346,,"서울특별시 중랑구 동일로 822, 3층 (중화동)"
33,HELIO GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220711_144%2F1657534812641isc3H_JPEG%2FKakaoTalk_20220711_191348858.jpg,,37.59652239,127.087565,,"서울특별시 중랑구 망우로 316, 이지팰리스 4층 402호 (상봉동)"
34,에이블짐 상봉역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220624_255%2F1656047858842lLNbb_JPEG%2FKakaoTalk_20220620_160617050.jpg,5,37.59581313,127.0853434,,"서울특별시 중랑구 면목로 491, 주함해븐타워 지하2층 (상봉동)"
35,짐프릭 면목점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220607_68%2F1654596874634Sw6wO_JPEG%2FKakaoTalk_20220524_103807289_01.jpg,,37.58464368,127.0801248,02-432-9679,"서울특별시 중랑구 동일로 608, 6층 (면목동)"
36,엠크루짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_286%2F1642476620513AARqc_JPEG%2FKakaoTalk_20220118_120742010.jpg,,37.61156702,127.0780737,02-978-9688,"서울특별시 중랑구 공릉로 8, 지하1층 (묵동, 대길빌딩)"
37,닥터바디짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210413_130%2F1618250648793oVKuA_JPEG%2FxpmMr6j46stCdN509T962XrT.jpg,,37.58348346,127.0882223,070-7783-8119,"서울특별시 중랑구 면목로 353, 경희솔한의원 3층 (면목동)"
38,프리빗 PT 스튜디오,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220524_284%2F1653374201536DREtg_JPEG%2FKakaoTalk_20220524_153353710_06.jpg,,37.59319251,127.0741449,02-491-7877,"서울특별시 중랑구 망우로 192, 2층 (상봉동)"
39,토니바디PT 용마점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_94%2F1655369368532E9HJ6_JPEG%2F53FE87D1-2385-492C-AAB5-043C1F5ADA31.jpeg,,37.57644218,127.0860422,,"서울특별시 중랑구 면목로 266-1, 2층 (면목동)"
40,J-PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191112_182%2F1573551977031MvOjc_JPEG%2FIMG_4772.,5,37.61248686,127.0780424,,"서울특별시 중랑구 공릉로 18, 3층 (묵동)"
41,콤마짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220531_2%2F1654005393027zXghg_JPEG%2F20220531_195428.jpg,,37.60664337,127.1063395,,"서울특별시 중랑구 양원역로10길 3, 제이타워 7층 (망우동)"
42,퍼플피플,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220608_50%2F1654672249849abpXN_JPEG%2F%25B7%25CE%25B0%25ED.jpg,,37.59891377,127.0781058,,"서울특별시 중랑구 중랑역로 62, 5층 (중화동)"
43,코어핏 PT&필라테스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220613_67%2F1655106940202kzfSu_JPEG%2FKakaoTalk_20220613_165429986.jpg,,37.59522254,127.088876,,"서울특별시 중랑구 봉우재로33길 65, 4층 (상봉동)"
44,뉴페이스짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220713_187%2F1657684309849mWFyD_JPEG%2FKakaoTalk_20220713_125107562_12.jpg,,37.59383231,127.085828,,"서울특별시 중랑구 면목로 469, 2층 (상봉동, 대성타워)"
